mysql> select * from Dates_D;
+---------+------------+-----------+-------------+--------------+-------------+--------------+------------+---------+--------------+-----------+---------------+-----------------+------+
| date_id | date       | day       | day_of_week | day_of_month | day_of_year | previous_day | next_day   | weekend | week_of_year | month     | month_of_year | quarter_of_year | year |
|      7375 | Alto Alentejo                  | Alter do Chão               |
|      7376 | Região Autónoma dos Açores     | Lajes das Flores            |
|      7377 | Área Metropolitana do Porto    | Vale de Cambra              |
|      7378 | Médio Tejo                     | Ferreira do Zêzere          |
|      7379 | Algarve                        | Aljezur                     |
|      7380 | Médio Tejo                     | Mação                       |
|      7381 | Região de Coimbra              | Arganil                     |
|      7382 | Beira Baixa                    | Vila Velha de Ródão         |
|      7383 | Alto Tâmega                    | Chaves                      |
|      7384 | Região Autónoma da Madeira     | Calheta                     |
|      7385 | Oeste                          | Nazaré                      |
|      7386 | Área Metropolitana de Lisboa   | Barreiro                    |
|      7387 | Região de Coimbra              | Coimbra                     |
|      7388 | Médio Tejo                     | Vila de Rei                 |
|      7389 | Alto Minho                     | Ponte da Barca              |
|      7390 | Viseu Dão-Lafões               | Castro Daire                |
|      7391 | Beiras e Serra da Estrela      | Celorico da Beira           |
|      7392 | Alto Alentejo                  | Gavião                      |
|      7393 | Região Autónoma dos Açores     | Corvo                       |
|      7394 | Área Metropolitana do Porto    | Valongo                     |
|      7395 | Alentejo Litoral               | Santiago do Cacém           |
|      7396 | Douro                          | Vila Nova de Foz Côa        |
|      7397 | Alentejo Litoral               | Odemira                     |
|      7398 | Região de Coimbra              | Vila Nova de Poiares        |
|      7399 | Terras de Trás-os-Montes       | Mirandela                   |
|      7400 | Região de Leiria               | Batalha                     |
|      7401 | Beiras e Serra da Estrela      | Guarda                      |
|      7402 | Região de Leiria               | Batalha                     |
|      7403 | Alto Alentejo                  | Monforte                    |
|      7404 | Cávado                         | Braga                       |
|      7405 | Baixo Alentejo                 | Castro Verde                |
|      7406 | Região de Leiria               | Ansião                      |
|      7407 | Beira Baixa                    | Penamacor                   |
|      7408 | Tâmega e Sousa                 | Baião                       |
|      7409 | Alto Minho                     | Ponte de Lima               |
|      7410 | Região Autónoma da Madeira     | Santa Cruz                  |
|      7411 | Região de Coimbra              | Soure                       |
|      7412 | Médio Tejo                     | Sertã                       |
|      7413 | Área Metropolitana do Porto    | Espinho                     |
|      7414 | Douro                          | São João da Pesqueira       |
|      7415 | Beira Baixa                    | Vila Velha de Ródão         |
|      7416 | Região de Aveiro               | Albergaria-a-Velha          |
|      7417 | Região de Leiria               | Castanheira de Pera         |
|      7418 | Área Metropolitana de Lisboa   | Almada                      |
|      7419 | Douro                          | Santa Marta de Penaguião    |
|      7420 | Tâmega e Sousa                 | Resende                     |
|      7421 | Área Metropolitana de Lisboa   | Montijo                     |
|      7422 | Baixo Alentejo                 | Mértola                     |
|      7423 | Viseu Dão-Lafões               | Aguiar da Beira             |
|      7424 | Área Metropolitana do Porto    | Valongo                     |
|      7425 | Cávado                         | Esposende                   |
|      7426 | Tâmega e Sousa                 | Castelo de Paiva            |
|      7427 | Baixo Alentejo                 | Castro Verde                |
|      7428 | Beiras e Serra da Estrela      | Figueira de Castelo Rodrigo |
|      7429 | Alto Minho                     | Ponte da Barca              |
|      7430 | Área Metropolitana de Lisboa   | Seixal                      |
|      7431 | Área Metropolitana de Lisboa   | Sesimbra                    |
